Patron;H0_1;H0_2;Qmax_1;Qmax_2;PS1;PS2;Altura;Bomba
0.542;29.41912859;104.2542861;37.54554154;18.11132515;0.2066;0.7934;0;0
0.581;29.41912859;104.2542861;37.54554154;18.11132515;0.8644;0.1356;0;0
0.782;29.41912859;104.2542861;37.54554154;18.11132515;0.4219;0.5781;1;1
1.121;29.41912859;104.2542861;37.54554154;18.11132515;0.3529;0.6471;0;0
1.103;29.41912859;104.2542861;37.54554154;18.11132515;0.9231;0.0769;0;0
1.176;29.41912859;104.2542861;37.54554154;18.11132515;0.3516;0.6484;0;0
1.277;29.41912859;104.2542861;37.54554154;18.11132515;0.3644;0.6356;0;0
1.318;29.41912859;104.2542861;37.54554154;18.11132515;0.5269;0.4731;1;0
1.325;29.41912859;104.2542861;37.54554154;18.11132515;0.5714;0.4286;1;1
1.298;29.41912859;104.2542861;37.54554154;18.11132515;0.9615;0.0385;0;0
1.305;29.41912859;104.2542861;37.54554154;18.11132515;0.2419;0.7581;0;0
1.285;29.41912859;104.2542861;37.54554154;18.11132515;0.3411;0.6589;0;0
1.2;29.41912859;104.2542861;37.54554154;18.11132515;0.4839;0.5161;0;0
1.177;29.41912859;104.2542861;37.54554154;18.11132515;0.6;0.4;1;1
1.185;29.41912859;104.2542861;37.54554154;18.11132515;0.7812;0.2188;0;0
1.136;29.41912859;104.2542861;37.54554154;18.11132515;0.525;0.475;1;1
1.093;29.41912859;104.2542861;37.54554154;18.11132515;0.5407;0.4593;1;1
1.087;29.41912859;104.2542861;37.54554154;18.11132515;0.5746;0.4254;1;1
0.918;29.41912859;104.2542861;37.54554154;18.11132515;0.5031;0.4969;1;1
0.759;29.41912859;104.2542861;37.54554154;18.11132515;0.5083;0.4917;1;1
0.654;48.30291492;59.61164106;11.43976588;23.83181908;0.5789;0.4211;1;1
0.587;48.30291492;59.61164106;11.43976588;23.83181908;0.5222;0.4778;1;1
0.55;48.30291492;59.61164106;11.43976588;23.83181908;0.713;0.287;1;1
0.542;48.30291492;59.61164106;11.43976588;23.83181908;0.5046;0.4954;1;1
0.542;48.30291492;59.61164106;11.43976588;23.83181908;0.7895;0.2105;1;1
0.581;48.30291492;59.61164106;11.43976588;23.83181908;0.6909;0.3091;1;1
0.782;48.30291492;59.61164106;11.43976588;23.83181908;0.2826;0.7174;0;0
1.121;48.30291492;59.61164106;11.43976588;23.83181908;0.0169;0.9831;0;0
1.103;48.30291492;59.61164106;11.43976588;23.83181908;0.9796;0.0204;0;0
1.176;48.30291492;59.61164106;11.43976588;23.83181908;0.9649;0.0351;0;0
1.277;48.30291492;59.61164106;11.43976588;23.83181908;0;1;0;0
1.318;48.30291492;59.61164106;11.43976588;23.83181908;0.4314;0.5686;0;0
1.325;48.30291492;59.61164106;11.43976588;23.83181908;0.0816;0.9184;0;0
1.298;48.30291492;59.61164106;11.43976588;23.83181908;0.7111;0.2889;1;0
1.305;48.30291492;59.61164106;11.43976588;23.83181908;0.1481;0.8519;0;0
1.285;48.30291492;59.61164106;11.43976588;23.83181908;0.7293;0.2707;1;0
1.2;48.30291492;59.61164106;11.43976588;23.83181908;0.6389;0.3611;1;0
1.177;48.30291492;59.61164106;11.43976588;23.83181908;0.4025;0.5975;0;0
1.185;48.30291492;59.61164106;11.43976588;23.83181908;0.7273;0.2727;1;0
1.136;48.30291492;59.61164106;11.43976588;23.83181908;0.3667;0.6333;0;0
1.093;48.30291492;59.61164106;11.43976588;23.83181908;0.3917;0.6083;0;0
1.087;48.30291492;59.61164106;11.43976588;23.83181908;0.3548;0.6452;0;0
0.918;48.30291492;59.61164106;11.43976588;23.83181908;0.6538;0.3462;1;0
0.759;48.30291492;59.61164106;11.43976588;23.83181908;0.5612;0.4388;1;1
0.654;75.2094663;26.17152655;25.39809713;10.52466503;0.6765;0.3235;1;1
0.587;75.2094663;26.17152655;25.39809713;10.52466503;0.2841;0.7159;0;0
0.55;75.2094663;26.17152655;25.39809713;10.52466503;0.5531;0.4469;0;0
0.542;75.2094663;26.17152655;25.39809713;10.52466503;0.5146;0.4854;0;0
0.542;75.2094663;26.17152655;25.39809713;10.52466503;0.7736;0.2264;1;1
0.581;75.2094663;26.17152655;25.39809713;10.52466503;0.2;0.8;0;0
0.782;75.2094663;26.17152655;25.39809713;10.52466503;0.4;0.6;0;0
1.121;75.2094663;26.17152655;25.39809713;10.52466503;0.8818;0.1182;0;0
1.103;75.2094663;26.17152655;25.39809713;10.52466503;0.2845;0.7155;0;0
1.176;75.2094663;26.17152655;25.39809713;10.52466503;0.4881;0.5119;0;0
1.277;75.2094663;26.17152655;25.39809713;10.52466503;0.7241;0.2759;1;1
1.318;75.2094663;26.17152655;25.39809713;10.52466503;0.9383;0.0617;0;0
1.325;75.2094663;26.17152655;25.39809713;10.52466503;0.0841;0.9159;0;0
1.298;75.2094663;26.17152655;25.39809713;10.52466503;0.9205;0.0795;0;0
1.305;75.2094663;26.17152655;25.39809713;10.52466503;0.0652;0.9348;0;0
1.285;75.2094663;26.17152655;25.39809713;10.52466503;0.9783;0.0217;0;0
1.2;75.2094663;26.17152655;25.39809713;10.52466503;0.0577;0.9423;0;0
1.177;75.2094663;26.17152655;25.39809713;10.52466503;0.542;0.458;0;0
1.185;75.2094663;26.17152655;25.39809713;10.52466503;0.2807;0.7193;0;0
1.136;75.2094663;26.17152655;25.39809713;10.52466503;0.1463;0.8537;0;0
1.093;75.2094663;26.17152655;25.39809713;10.52466503;0.0682;0.9318;0;0
1.087;75.2094663;26.17152655;25.39809713;10.52466503;0.4672;0.5328;0;0
0.918;75.2094663;26.17152655;25.39809713;10.52466503;0.3053;0.6947;0;0
0.759;75.2094663;26.17152655;25.39809713;10.52466503;0.7671;0.2329;1;1
0.654;38.07773139;104.9790522;42.63705804;48.633703;0.0423;0.9577;0;0
0.587;38.07773139;104.9790522;42.63705804;48.633703;0.575;0.425;1;1
0.55;38.07773139;104.9790522;42.63705804;48.633703;0.6897;0.3103;1;1
0.542;38.07773139;104.9790522;42.63705804;48.633703;0.3934;0.6066;1;1
0.542;38.07773139;104.9790522;42.63705804;48.633703;0.3758;0.6242;1;1
0.581;38.07773139;104.9790522;42.63705804;48.633703;0.3944;0.6056;1;1
0.782;38.07773139;104.9790522;42.63705804;48.633703;0.1311;0.8689;0;0
1.121;38.07773139;104.9790522;42.63705804;48.633703;0.5;0.5;1;1
1.103;38.07773139;104.9790522;42.63705804;48.633703;0.859;0.141;0;0
1.176;38.07773139;104.9790522;42.63705804;48.633703;0.1829;0.8171;0;0
1.277;38.07773139;104.9790522;42.63705804;48.633703;0.8571;0.1429;0;0
1.318;38.07773139;104.9790522;42.63705804;48.633703;0.4767;0.5233;0;0
1.325;38.07773139;104.9790522;42.63705804;48.633703;0.1111;0.8889;0;0
1.298;38.07773139;104.9790522;42.63705804;48.633703;0.4503;0.5497;0;0
1.305;38.07773139;104.9790522;42.63705804;48.633703;0.4965;0.5035;0;0
1.285;38.07773139;104.9790522;42.63705804;48.633703;0.48;0.52;0;0
1.2;38.07773139;104.9790522;42.63705804;48.633703;0.3429;0.6571;0;0
1.177;38.07773139;104.9790522;42.63705804;48.633703;0.2703;0.7297;0;0
1.185;38.07773139;104.9790522;42.63705804;48.633703;0.5495;0.4505;1;1
1.136;38.07773139;104.9790522;42.63705804;48.633703;0.4767;0.5233;1;0
1.093;38.07773139;104.9790522;42.63705804;48.633703;0.7778;0.2222;1;1
1.087;38.07773139;104.9790522;42.63705804;48.633703;0.2286;0.7714;0;0
0.918;38.07773139;104.9790522;42.63705804;48.633703;0.2522;0.7478;0;0
0.759;38.07773139;104.9790522;42.63705804;48.633703;0.1915;0.8085;0;0
0.654;29.41912859;63.53849545;37.54554154;38.94122729;0.7792;0.2208;1;1
0.587;29.41912859;63.53849545;37.54554154;38.94122729;0.5932;0.4068;1;1
0.55;29.41912859;63.53849545;37.54554154;38.94122729;0.1136;0.8864;0;0
0.542;29.41912859;63.53849545;37.54554154;38.94122729;0.0562;0.9438;0;0
0.542;29.41912859;63.53849545;37.54554154;38.94122729;0.4;0.6;1;1
0.581;29.41912859;63.53849545;37.54554154;38.94122729;0.3907;0.6093;0;0
0.782;29.41912859;63.53849545;37.54554154;38.94122729;0.7812;0.2188;1;1
1.121;29.41912859;63.53849545;37.54554154;38.94122729;0.07;0.93;0;0
1.103;29.41912859;63.53849545;37.54554154;38.94122729;0.2333;0.7667;0;0
1.176;29.41912859;63.53849545;37.54554154;38.94122729;0.1724;0.8276;0;0
1.277;29.41912859;63.53849545;37.54554154;38.94122729;0.4583;0.5417;0;0
1.318;29.41912859;63.53849545;37.54554154;38.94122729;0.7959;0.2041;0;0
1.325;29.41912859;63.53849545;37.54554154;38.94122729;0.5796;0.4204;1;1
1.298;29.41912859;63.53849545;37.54554154;38.94122729;0.4524;0.5476;0;0
1.305;29.41912859;63.53849545;37.54554154;38.94122729;0.5309;0.4691;0;0
1.285;29.41912859;63.53849545;37.54554154;38.94122729;0.2097;0.7903;0;0
1.2;29.41912859;63.53849545;37.54554154;38.94122729;0.0263;0.9737;0;0
1.177;29.41912859;63.53849545;37.54554154;38.94122729;0.7478;0.2522;1;1
1.185;29.41912859;63.53849545;37.54554154;38.94122729;0.5461;0.4539;1;0
1.136;29.41912859;63.53849545;37.54554154;38.94122729;0.8115;0.1885;0;0
1.093;29.41912859;63.53849545;37.54554154;38.94122729;0.5128;0.4872;0;0
1.087;29.41912859;63.53849545;37.54554154;38.94122729;0.6849;0.3151;1;1
0.918;29.41912859;63.53849545;37.54554154;38.94122729;0.5686;0.4314;1;1
0.759;29.41912859;63.53849545;37.54554154;38.94122729;0.4918;0.5082;1;1
0.654;27.74587725;43.62579134;9.998097505;48.49619611;0.4645;0.5355;0;0
0.587;27.74587725;43.62579134;9.998097505;48.49619611;0.5;0.5;1;1
0.55;27.74587725;43.62579134;9.998097505;48.49619611;0.4746;0.5254;1;1
0.542;27.74587725;43.62579134;9.998097505;48.49619611;0.1538;0.8462;0;0
0.542;27.74587725;43.62579134;9.998097505;48.49619611;0.256;0.744;0;0
0.581;27.74587725;43.62579134;9.998097505;48.49619611;0.4773;0.5227;1;1
0.782;27.74587725;43.62579134;9.998097505;48.49619611;0.3226;0.6774;0;0
1.121;27.74587725;43.62579134;9.998097505;48.49619611;0.913;0.087;0;0
1.103;27.74587725;43.62579134;9.998097505;48.49619611;0.6746;0.3254;1;0
1.176;27.74587725;43.62579134;9.998097505;48.49619611;0.45;0.55;0;0
1.277;27.74587725;43.62579134;9.998097505;48.49619611;0.6349;0.3651;1;0
1.318;27.74587725;43.62579134;9.998097505;48.49619611;0.1778;0.8222;0;0
1.325;27.74587725;43.62579134;9.998097505;48.49619611;0.5238;0.4762;0;0
1.298;27.74587725;43.62579134;9.998097505;48.49619611;0.3636;0.6364;0;0
1.305;27.74587725;43.62579134;9.998097505;48.49619611;0.6667;0.3333;1;0
1.285;27.74587725;43.62579134;9.998097505;48.49619611;0.2927;0.7073;0;0
1.2;27.74587725;43.62579134;9.998097505;48.49619611;0.8833;0.1167;0;0
1.177;27.74587725;43.62579134;9.998097505;48.49619611;0.8929;0.1071;0;0
1.185;27.74587725;43.62579134;9.998097505;48.49619611;0.1235;0.8765;0;0
1.136;27.74587725;43.62579134;9.998097505;48.49619611;0.2617;0.7383;0;0
1.093;27.74587725;43.62579134;9.998097505;48.49619611;0.5839;0.4161;1;0
1.087;27.74587725;43.62579134;9.998097505;48.49619611;0.5106;0.4894;0;0
0.918;27.74587725;43.62579134;9.998097505;48.49619611;0.6351;0.3649;1;0
0.759;27.74587725;43.62579134;9.998097505;48.49619611;0.2626;0.7374;0;0
0.654;82.02759933;36.99882654;33.93548594;11.71650071;0.5924;0.4076;1;1
0.587;82.02759933;36.99882654;33.93548594;11.71650071;0.1714;0.8286;0;0
0.55;82.02759933;36.99882654;33.93548594;11.71650071;0.1923;0.8077;0;0
0.542;82.02759933;36.99882654;33.93548594;11.71650071;0.2235;0.7765;0;0
0.542;82.02759933;36.99882654;33.93548594;11.71650071;0.422;0.578;0;0
0.581;82.02759933;36.99882654;33.93548594;11.71650071;0.3226;0.6774;0;0
0.782;82.02759933;36.99882654;33.93548594;11.71650071;0.3697;0.6303;0;0
1.121;82.02759933;36.99882654;33.93548594;11.71650071;0.8804;0.1196;0;0
1.103;82.02759933;36.99882654;33.93548594;11.71650071;0.4561;0.5439;0;0
1.176;82.02759933;36.99882654;33.93548594;11.71650071;0.6713;0.3287;1;1
1.277;82.02759933;36.99882654;33.93548594;11.71650071;0.4937;0.5063;0;0
1.318;82.02759933;36.99882654;33.93548594;11.71650071;0.2656;0.7344;0;0
1.325;82.02759933;36.99882654;33.93548594;11.71650071;0.7244;0.2756;1;1
1.298;82.02759933;36.99882654;33.93548594;11.71650071;0.1845;0.8155;0;0
1.305;82.02759933;36.99882654;33.93548594;11.71650071;0.4778;0.5222;0;0
1.285;82.02759933;36.99882654;33.93548594;11.71650071;0.6167;0.3833;1;0
1.2;82.02759933;36.99882654;33.93548594;11.71650071;0.5461;0.4539;0;0
1.177;82.02759933;36.99882654;33.93548594;11.71650071;0.8065;0.1935;1;1
1.185;82.02759933;36.99882654;33.93548594;11.71650071;0.7636;0.2364;1;1
1.136;82.02759933;36.99882654;33.93548594;11.71650071;0.5968;0.4032;1;0
1.093;82.02759933;36.99882654;33.93548594;11.71650071;0.6;0.4;1;0
1.087;82.02759933;36.99882654;33.93548594;11.71650071;0.2581;0.7419;0;0
0.918;82.02759933;36.99882654;33.93548594;11.71650071;0.75;0.25;1;1
0.759;82.02759933;36.99882654;33.93548594;11.71650071;0.9753;0.0247;0;0
0.654;41.5686779;27.74587725;23.56930674;9.998097505;0.9126;0.0874;0;0
0.587;41.5686779;27.74587725;23.56930674;9.998097505;0.7912;0.2088;1;1
0.55;41.5686779;27.74587725;23.56930674;9.998097505;0.6214;0.3786;1;1
0.542;41.5686779;27.74587725;23.56930674;9.998097505;0.5149;0.4851;0;0
0.542;41.5686779;27.74587725;23.56930674;9.998097505;0;1;0;0
0.581;41.5686779;27.74587725;23.56930674;9.998097505;0.2338;0.7662;0;0
0.782;41.5686779;27.74587725;23.56930674;9.998097505;0.3091;0.6909;0;0
1.121;41.5686779;27.74587725;23.56930674;9.998097505;0.4479;0.5521;0;0
1.103;41.5686779;27.74587725;23.56930674;9.998097505;0.3649;0.6351;0;0
1.176;41.5686779;27.74587725;23.56930674;9.998097505;0.3509;0.6491;0;0
1.277;41.5686779;27.74587725;23.56930674;9.998097505;0.425;0.575;0;0
1.318;41.5686779;27.74587725;23.56930674;9.998097505;0.6585;0.3415;1;0
1.325;41.5686779;27.74587725;23.56930674;9.998097505;0.3465;0.6535;0;0
1.298;41.5686779;27.74587725;23.56930674;9.998097505;0.426;0.574;0;0
1.305;41.5686779;27.74587725;23.56930674;9.998097505;0.6038;0.3962;0;0
1.285;41.5686779;27.74587725;23.56930674;9.998097505;0.069;0.931;0;0
1.2;41.5686779;27.74587725;23.56930674;9.998097505;0.4234;0.5766;0;0
1.177;41.5686779;27.74587725;23.56930674;9.998097505;0.5872;0.4128;0;0
1.185;41.5686779;27.74587725;23.56930674;9.998097505;0.3043;0.6957;0;0
1.136;41.5686779;27.74587725;23.56930674;9.998097505;0.5424;0.4576;0;0
1.093;41.5686779;27.74587725;23.56930674;9.998097505;0.2741;0.7259;0;0
1.087;41.5686779;27.74587725;23.56930674;9.998097505;0.4683;0.5317;0;0
0.918;41.5686779;27.74587725;23.56930674;9.998097505;0.8407;0.1593;0;0
0.759;41.5686779;27.74587725;23.56930674;9.998097505;0.4173;0.5827;0;0
0.654;33.85540454;65.68771564;21.16663221;25.37551238;0.3438;0.6562;0;0
0.587;33.85540454;65.68771564;21.16663221;25.37551238;0.4444;0.5556;1;1
0.55;33.85540454;65.68771564;21.16663221;25.37551238;0.8846;0.1154;1;0
0.542;33.85540454;65.68771564;21.16663221;25.37551238;0.3065;0.6935;0;0
0.542;33.85540454;65.68771564;21.16663221;25.37551238;0.5782;0.4218;1;1
0.581;33.85540454;65.68771564;21.16663221;25.37551238;0.7937;0.2063;1;1
0.782;33.85540454;65.68771564;21.16663221;25.37551238;0.2857;0.7143;0;0
1.121;33.85540454;65.68771564;21.16663221;25.37551238;0.8081;0.1919;0;0
1.103;33.85540454;65.68771564;21.16663221;25.37551238;0.5647;0.4353;1;1
1.176;33.85540454;65.68771564;21.16663221;25.37551238;0.8966;0.1034;0;0
1.277;33.85540454;65.68771564;21.16663221;25.37551238;0.5059;0.4941;0;0
1.318;33.85540454;65.68771564;21.16663221;25.37551238;0.1443;0.8557;0;0
1.325;33.85540454;65.68771564;21.16663221;25.37551238;0.7344;0.2656;1;0
1.298;33.85540454;65.68771564;21.16663221;25.37551238;0.4826;0.5174;0;0
1.305;33.85540454;65.68771564;21.16663221;25.37551238;0.6571;0.3429;1;1
1.285;33.85540454;65.68771564;21.16663221;25.37551238;0.3971;0.6029;0;0
1.2;33.85540454;65.68771564;21.16663221;25.37551238;0.5616;0.4384;1;1
1.177;33.85540454;65.68771564;21.16663221;25.37551238;0.1333;0.8667;0;0
1.185;33.85540454;65.68771564;21.16663221;25.37551238;0.602;0.398;1;1
1.136;33.85540454;65.68771564;21.16663221;25.37551238;0.6636;0.3364;1;1
1.093;33.85540454;65.68771564;21.16663221;25.37551238;0.596;0.404;1;1
1.087;33.85540454;65.68771564;21.16663221;25.37551238;0.7895;0.2105;0;0
0.918;33.85540454;65.68771564;21.16663221;25.37551238;0.5714;0.4286;1;1
0.759;33.85540454;65.68771564;21.16663221;25.37551238;0.1167;0.8833;0;0
0.654;53.70318215;59.61164106;29.91092978;23.83181908;0.2941;0.7059;0;0
0.587;53.70318215;59.61164106;29.91092978;23.83181908;0.5814;0.4186;1;1
0.55;53.70318215;59.61164106;29.91092978;23.83181908;0.4297;0.5703;1;1
0.542;53.70318215;59.61164106;29.91092978;23.83181908;0.3646;0.6354;0;0
0.542;53.70318215;59.61164106;29.91092978;23.83181908;0.4;0.6;1;1
0.581;53.70318215;59.61164106;29.91092978;23.83181908;0.8687;0.1313;1;1
0.782;53.70318215;59.61164106;29.91092978;23.83181908;0.3462;0.6538;0;0
1.121;53.70318215;59.61164106;29.91092978;23.83181908;0.2167;0.7833;0;0
1.103;53.70318215;59.61164106;29.91092978;23.83181908;0.5636;0.4364;1;1
1.176;53.70318215;59.61164106;29.91092978;23.83181908;0.4923;0.5077;0;0
1.277;53.70318215;59.61164106;29.91092978;23.83181908;0.4694;0.5306;0;0
1.318;53.70318215;59.61164106;29.91092978;23.83181908;0.5932;0.4068;1;1
1.325;53.70318215;59.61164106;29.91092978;23.83181908;0.9519;0.0481;0;0
1.298;53.70318215;59.61164106;29.91092978;23.83181908;0.1111;0.8889;0;0
1.305;53.70318215;59.61164106;29.91092978;23.83181908;0.5509;0.4491;0;0
1.285;53.70318215;59.61164106;29.91092978;23.83181908;0.5521;0.4479;0;0
1.2;53.70318215;59.61164106;29.91092978;23.83181908;0.1176;0.8824;0;0
1.177;53.70318215;59.61164106;29.91092978;23.83181908;0.9605;0.0395;0;0
1.185;53.70318215;59.61164106;29.91092978;23.83181908;0.6519;0.3481;1;1
1.136;53.70318215;59.61164106;29.91092978;23.83181908;0.1111;0.8889;0;0
1.093;53.70318215;59.61164106;29.91092978;23.83181908;0.7288;0.2712;1;1
1.087;53.70318215;59.61164106;29.91092978;23.83181908;0.549;0.451;1;0
0.918;53.70318215;59.61164106;29.91092978;23.83181908;0.8772;0.1228;0;0
0.759;53.70318215;59.61164106;29.91092978;23.83181908;0.7438;0.2562;1;1
0.654;41.33487788;55.48570858;15.58886613;34.78417502;0.4817;0.5183;1;1
0.587;41.33487788;55.48570858;15.58886613;34.78417502;0.4343;0.5657;1;1
0.55;41.33487788;55.48570858;15.58886613;34.78417502;0.2647;0.7353;0;0
0.542;41.33487788;55.48570858;15.58886613;34.78417502;0.5;0.5;1;1
0.542;41.33487788;55.48570858;15.58886613;34.78417502;0.2745;0.7255;0;0
0.581;41.33487788;55.48570858;15.58886613;34.78417502;0.629;0.371;1;1
0.782;41.33487788;55.48570858;15.58886613;34.78417502;0.8936;0.1064;0;0
1.121;41.33487788;55.48570858;15.58886613;34.78417502;0.513;0.487;0;0
1.103;41.33487788;55.48570858;15.58886613;34.78417502;0.8969;0.1031;0;0
1.176;41.33487788;55.48570858;15.58886613;34.78417502;0.4348;0.5652;0;0
1.277;41.33487788;55.48570858;15.58886613;34.78417502;0.7917;0.2083;0;0
1.318;41.33487788;55.48570858;15.58886613;34.78417502;0.6559;0.3441;1;0
1.325;41.33487788;55.48570858;15.58886613;34.78417502;0.6977;0.3023;1;0
1.298;41.33487788;55.48570858;15.58886613;34.78417502;0.4309;0.5691;0;0
1.305;41.33487788;55.48570858;15.58886613;34.78417502;0.2661;0.7339;0;0
1.285;41.33487788;55.48570858;15.58886613;34.78417502;0.3115;0.6885;0;0
1.2;41.33487788;55.48570858;15.58886613;34.78417502;0.7647;0.2353;1;0
1.177;41.33487788;55.48570858;15.58886613;34.78417502;0.4393;0.5607;0;0
1.185;41.33487788;55.48570858;15.58886613;34.78417502;0.1415;0.8585;0;0
1.136;41.33487788;55.48570858;15.58886613;34.78417502;0.5739;0.4261;1;1
1.093;41.33487788;55.48570858;15.58886613;34.78417502;0.5976;0.4024;1;1
1.087;41.33487788;55.48570858;15.58886613;34.78417502;0.6506;0.3494;1;1
0.918;41.33487788;55.48570858;15.58886613;34.78417502;0.5517;0.4483;1;1
0.759;41.33487788;55.48570858;15.58886613;34.78417502;0.3636;0.6364;0;0
0.654;42.59005091;54.18037385;24.67996778;21.05850321;0.5943;0.4057;1;1
0.587;42.59005091;54.18037385;24.67996778;21.05850321;0.4167;0.5833;0;0
0.55;42.59005091;54.18037385;24.67996778;21.05850321;0.3784;0.6216;0;0
0.542;42.59005091;54.18037385;24.67996778;21.05850321;0.4701;0.5299;1;1
0.542;42.59005091;54.18037385;24.67996778;21.05850321;0.3538;0.6462;0;0
0.581;42.59005091;54.18037385;24.67996778;21.05850321;0.1591;0.8409;0;0
0.782;42.59005091;54.18037385;24.67996778;21.05850321;0.418;0.582;0;0
1.121;42.59005091;54.18037385;24.67996778;21.05850321;0.686;0.314;1;1
1.103;42.59005091;54.18037385;24.67996778;21.05850321;0.125;0.875;0;0
1.176;42.59005091;54.18037385;24.67996778;21.05850321;0.395;0.605;0;0
1.277;42.59005091;54.18037385;24.67996778;21.05850321;0.6338;0.3662;1;1
1.318;42.59005091;54.18037385;24.67996778;21.05850321;0.3789;0.6211;0;0
1.325;42.59005091;54.18037385;24.67996778;21.05850321;0.4436;0.5564;0;0
1.298;42.59005091;54.18037385;24.67996778;21.05850321;0.5389;0.4611;0;0
1.305;42.59005091;54.18037385;24.67996778;21.05850321;0.7664;0.2336;1;0
1.285;42.59005091;54.18037385;24.67996778;21.05850321;0.6408;0.3592;1;1
1.2;42.59005091;54.18037385;24.67996778;21.05850321;0.9038;0.0962;0;0
1.177;42.59005091;54.18037385;24.67996778;21.05850321;0.554;0.446;0;0
1.185;42.59005091;54.18037385;24.67996778;21.05850321;0.5488;0.4512;0;0
1.136;42.59005091;54.18037385;24.67996778;21.05850321;0.96;0.04;0;0
1.093;42.59005091;54.18037385;24.67996778;21.05850321;0.102;0.898;0;0
1.087;42.59005091;54.18037385;24.67996778;21.05850321;0.431;0.569;0;0
0.918;42.59005091;54.18037385;24.67996778;21.05850321;0.4345;0.5655;0;0
0.759;42.59005091;54.18037385;24.67996778;21.05850321;0.4646;0.5354;0;0
0.654;41.5686779;43.62579134;23.56930674;48.49619611;0.4248;0.5752;0;0
0.587;41.5686779;43.62579134;23.56930674;48.49619611;0.9565;0.0435;0;0
0.55;41.5686779;43.62579134;23.56930674;48.49619611;0.5971;0.4029;1;1
0.542;41.5686779;43.62579134;23.56930674;48.49619611;0.3222;0.6778;0;0
0.542;41.5686779;43.62579134;23.56930674;48.49619611;0.6047;0.3953;1;1
0.581;41.5686779;43.62579134;23.56930674;48.49619611;0.5929;0.4071;1;1
0.782;41.5686779;43.62579134;23.56930674;48.49619611;0.4472;0.5528;0;0
1.121;41.5686779;43.62579134;23.56930674;48.49619611;0.6744;0.3256;1;1
